date,district,rainfall_mm,temperature_c,humidity_p,event_label
2024-04-21,Thiruvananthapuram,9.0,40.5,67.1,Heatwave
2024-04-22,Thiruvananthapuram,5.9,36.7,57.0,None
2024-04-23,Thiruvananthapuram,1.4,35.7,75.2,None
2024-04-24,Thiruvananthapuram,1.1,39.4,74.8,Heatwave
2024-04-25,Thiruvananthapuram,0.3,37.0,60.7,Heatwave
2024-04-26,Thiruvananthapuram,2.9,35.6,70.7,None
2024-04-27,Thiruvananthapuram,0.4,30.4,74.8,None
2024-04-28,Thiruvananthapuram,4.6,30.5,75.9,None
2024-04-29,Thiruvananthapuram,6.2,33.4,68.6,None
2024-04-30,Thiruvananthapuram,3.1,33.4,54.7,None
2024-05-01,Thiruvananthapuram,8.8,36.8,64.0,None
2024-05-02,Thiruvananthapuram,5.7,32.1,79.6,None
2024-05-03,Thiruvananthapuram,6.4,33.5,73.2,None
2024-05-04,Thiruvananthapuram,8.4,36.4,65.0,None
2024-05-05,Thiruvananthapuram,1.9,35.0,93.0,None
2024-05-06,Thiruvananthapuram,7.0,33.5,55.8,None
2024-05-07,Thiruvananthapuram,8.5,36.5,72.0,None
2024-05-08,Thiruvananthapuram,4.2,34.1,69.8,None
2024-05-09,Thiruvananthapuram,0.1,35.1,58.1,None
2024-05-10,Thiruvananthapuram,8.6,34.3,59.9,None
2024-05-11,Thiruvananthapuram,8.6,38.4,72.0,Heatwave
2024-05-12,Thiruvananthapuram,2.5,33.0,59.0,None
2024-05-13,Thiruvananthapuram,1.6,29.6,71.3,None
2024-05-14,Thiruvananthapuram,3.4,30.9,71.1,None
2024-05-15,Thiruvananthapuram,7.2,41.5,74.7,Heatwave
2024-05-16,Thiruvananthapuram,7.2,33.1,72.8,None
2024-05-17,Thiruvananthapuram,9.6,35.5,66.4,None
2024-05-18,Thiruvananthapuram,9.8,38.3,69.6,Heatwave
2024-05-19,Thiruvananthapuram,4.7,38.8,85.1,Heatwave
2024-05-20,Thiruvananthapuram,2.1,34.8,77.9,None
2024-05-21,Thiruvananthapuram,6.8,34.8,65.8,None
2024-05-22,Thiruvananthapuram,6.3,33.5,77.4,None
2024-05-23,Thiruvananthapuram,4.5,32.7,69.7,None
2024-05-24,Thiruvananthapuram,9.8,35.7,62.9,None
2024-05-25,Thiruvananthapuram,7.3,32.7,64.9,None
2024-05-26,Thiruvananthapuram,1.1,31.1,74.8,None
2024-05-27,Thiruvananthapuram,0.2,28.8,75.5,None
2024-05-28,Thiruvananthapuram,0.9,34.0,67.8,None
2024-05-29,Thiruvananthapuram,0.5,34.1,67.0,None
2024-05-30,Thiruvananthapuram,0.3,40.6,82.2,Heatwave
2024-05-31,Thiruvananthapuram,1.1,37.6,62.6,Heatwave
2024-06-01,Thiruvananthapuram,22.0,26.8,90.5,None
2024-06-02,Thiruvananthapuram,34.0,25.2,92.1,None
2024-06-03,Thiruvananthapuram,66.1,23.2,100.0,None
2024-06-04,Thiruvananthapuram,29.3,26.3,95.3,None
2024-06-05,Thiruvananthapuram,12.3,27.0,91.8,None
2024-06-06,Thiruvananthapuram,49.2,21.5,99.0,None
2024-06-07,Thiruvananthapuram,35.0,24.0,85.1,None
2024-06-08,Thiruvananthapuram,11.9,25.5,94.3,None
2024-06-09,Thiruvananthapuram,29.5,28.8,88.9,None
2024-06-10,Thiruvananthapuram,29.2,25.6,96.6,None
2024-06-11,Thiruvananthapuram,116.8,26.8,75.7,None
2024-06-12,Thiruvananthapuram,25.1,25.4,90.8,None
2024-06-13,Thiruvananthapuram,36.9,26.2,92.9,None
2024-06-14,Thiruvananthapuram,120.4,24.3,92.8,None
2024-06-15,Thiruvananthapuram,3.7,22.0,100.0,None
2024-06-16,Thiruvananthapuram,6.3,24.6,91.3,None
2024-06-17,Thiruvananthapuram,57.5,24.7,85.3,None
2024-06-18,Thiruvananthapuram,78.5,27.4,86.5,None
2024-06-19,Thiruvananthapuram,22.5,26.5,81.6,None
2024-06-20,Thiruvananthapuram,13.5,25.5,94.0,None
2024-06-21,Thiruvananthapuram,15.2,26.7,97.0,None
2024-06-22,Thiruvananthapuram,68.1,26.2,82.8,None
2024-06-23,Thiruvananthapuram,43.1,30.1,93.8,None
2024-06-24,Thiruvananthapuram,32.1,29.6,90.2,None
2024-06-25,Thiruvananthapuram,14.1,25.1,95.0,None
2024-06-26,Thiruvananthapuram,1.5,23.8,86.8,None
2024-06-27,Thiruvananthapuram,22.0,27.1,81.6,None
2024-06-28,Thiruvananthapuram,32.7,24.7,96.9,None
2024-06-29,Thiruvananthapuram,12.5,26.6,94.3,None
2024-06-30,Thiruvananthapuram,33.6,27.2,89.1,None
2024-07-01,Thiruvananthapuram,29.9,27.0,87.2,None
2024-07-02,Thiruvananthapuram,13.1,23.6,86.6,None
2024-07-03,Thiruvananthapuram,9.0,25.9,89.0,None
2024-07-04,Thiruvananthapuram,20.1,25.7,86.3,None
2024-07-05,Thiruvananthapuram,39.2,23.1,87.6,None
2024-07-06,Thiruvananthapuram,46.0,28.5,89.9,None
2024-07-07,Thiruvananthapuram,80.8,26.1,88.3,None
2024-07-08,Thiruvananthapuram,80.9,27.5,91.9,None
2024-07-09,Thiruvananthapuram,57.8,24.8,87.9,None
2024-07-10,Thiruvananthapuram,27.0,29.4,92.1,None
2024-07-11,Thiruvananthapuram,128.4,27.7,86.9,None
2024-07-12,Thiruvananthapuram,31.7,29.2,97.8,None
2024-07-13,Thiruvananthapuram,47.5,29.7,95.5,None
2024-07-14,Thiruvananthapuram,55.3,25.0,93.0,None
2024-07-15,Thiruvananthapuram,61.0,26.7,90.1,None
2024-07-16,Thiruvananthapuram,39.1,26.2,83.4,None
2024-07-17,Thiruvananthapuram,12.7,25.9,94.0,None
2024-07-18,Thiruvananthapuram,24.4,26.5,79.3,None
2024-07-19,Thiruvananthapuram,7.3,27.6,87.8,None
2024-07-20,Thiruvananthapuram,78.5,23.3,89.3,None
2024-07-21,Thiruvananthapuram,26.8,24.1,89.8,None
2024-07-22,Thiruvananthapuram,10.7,29.1,90.2,None
2024-07-23,Thiruvananthapuram,74.7,25.2,88.6,None
2024-07-24,Thiruvananthapuram,17.1,26.2,94.4,None
2024-07-25,Thiruvananthapuram,50.5,26.2,84.3,None
2024-07-26,Thiruvananthapuram,47.6,28.3,85.5,None
2024-07-27,Thiruvananthapuram,57.1,25.6,89.5,None
2024-07-28,Thiruvananthapuram,54.3,26.6,94.4,None
2024-07-29,Thiruvananthapuram,23.9,26.6,89.5,None
2024-07-30,Thiruvananthapuram,7.7,26.3,87.8,None
2024-07-31,Thiruvananthapuram,52.1,26.3,78.9,None
2024-08-01,Thiruvananthapuram,72.3,25.0,90.5,None
2024-08-02,Thiruvananthapuram,53.0,24.3,86.8,None
2024-08-03,Thiruvananthapuram,71.3,28.0,85.8,None
2024-08-04,Thiruvananthapuram,66.0,27.5,89.8,None
2024-08-05,Thiruvananthapuram,24.9,21.3,83.5,None
2024-08-06,Thiruvananthapuram,46.8,25.1,86.5,None
2024-08-07,Thiruvananthapuram,36.0,22.2,94.0,None
2024-08-08,Thiruvananthapuram,12.3,26.0,90.4,None
2024-08-09,Thiruvananthapuram,27.9,24.8,93.7,None
2024-08-10,Thiruvananthapuram,3.1,23.4,78.9,None
2024-08-11,Thiruvananthapuram,61.3,28.2,88.0,None
2024-08-12,Thiruvananthapuram,27.4,28.0,87.1,None
2024-08-13,Thiruvananthapuram,9.3,29.3,83.6,None
2024-08-14,Thiruvananthapuram,87.5,26.8,80.0,None
2024-08-15,Thiruvananthapuram,20.1,25.4,86.5,None
2024-08-16,Thiruvananthapuram,44.1,20.8,97.2,None
2024-08-17,Thiruvananthapuram,3.8,23.4,86.2,None
2024-08-18,Thiruvananthapuram,21.1,25.6,86.7,None
2024-08-19,Thiruvananthapuram,91.8,26.8,100.0,None
2024-08-20,Thiruvananthapuram,18.7,25.9,87.8,None
2024-08-21,Thiruvananthapuram,53.7,28.1,89.1,None
2024-08-22,Thiruvananthapuram,33.6,27.2,79.6,None
2024-08-23,Thiruvananthapuram,34.3,27.4,92.4,None
2024-08-24,Thiruvananthapuram,73.1,25.1,83.3,None
2024-08-25,Thiruvananthapuram,33.7,27.7,88.0,None
2024-08-26,Thiruvananthapuram,36.6,27.7,100.0,None
2024-08-27,Thiruvananthapuram,7.9,24.3,82.6,None
2024-08-28,Thiruvananthapuram,43.3,23.5,96.0,None
2024-08-29,Thiruvananthapuram,11.7,28.0,86.1,None
2024-08-30,Thiruvananthapuram,23.9,28.2,95.6,None
2024-08-31,Thiruvananthapuram,57.6,28.2,96.8,None
2024-09-01,Thiruvananthapuram,35.1,25.6,85.3,None
2024-09-02,Thiruvananthapuram,80.8,26.4,94.6,None
2024-09-03,Thiruvananthapuram,7.8,24.1,85.9,None
2024-09-04,Thiruvananthapuram,94.0,27.1,95.5,None
2024-09-05,Thiruvananthapuram,52.0,25.8,90.1,None
2024-09-06,Thiruvananthapuram,48.4,30.5,92.4,None
2024-09-07,Thiruvananthapuram,8.2,25.7,89.2,None
2024-09-08,Thiruvananthapuram,39.3,23.8,89.5,None
2024-09-09,Thiruvananthapuram,134.9,27.6,100.0,None
2024-09-10,Thiruvananthapuram,36.2,26.2,99.1,None
2024-09-11,Thiruvananthapuram,61.3,24.8,86.1,None
2024-09-12,Thiruvananthapuram,36.4,26.2,95.9,None
2024-09-13,Thiruvananthapuram,52.3,29.1,90.4,None
2024-09-14,Thiruvananthapuram,22.2,24.3,100.0,None
2024-09-15,Thiruvananthapuram,72.9,24.3,88.7,None
2024-09-16,Thiruvananthapuram,26.6,25.4,92.4,None
2024-09-17,Thiruvananthapuram,35.0,28.6,92.9,None
2024-09-18,Thiruvananthapuram,21.6,25.6,90.8,None
2024-09-19,Thiruvananthapuram,58.2,26.1,91.0,None
2024-09-20,Thiruvananthapuram,28.6,23.7,95.6,None
2024-09-21,Thiruvananthapuram,23.3,21.9,84.9,None
2024-09-22,Thiruvananthapuram,2.2,27.5,80.1,None
2024-09-23,Thiruvananthapuram,30.3,25.1,83.8,None
2024-09-24,Thiruvananthapuram,18.9,26.6,93.3,None
2024-09-25,Thiruvananthapuram,62.3,26.1,88.9,None
2024-09-26,Thiruvananthapuram,27.7,25.5,91.6,None
2024-09-27,Thiruvananthapuram,73.0,24.9,96.2,None
2024-09-28,Thiruvananthapuram,17.0,23.2,80.5,None
2024-09-29,Thiruvananthapuram,31.8,24.2,95.1,None
2024-09-30,Thiruvananthapuram,8.6,26.5,85.9,None
2024-10-01,Thiruvananthapuram,37.3,26.2,80.6,None
2024-10-02,Thiruvananthapuram,53.2,28.1,89.4,None
2024-10-03,Thiruvananthapuram,42.9,28.8,82.8,None
2024-10-04,Thiruvananthapuram,31.4,23.7,75.8,None
2024-10-05,Thiruvananthapuram,10.7,29.2,85.9,None
2024-10-06,Thiruvananthapuram,136.3,28.8,93.5,None
2024-10-07,Thiruvananthapuram,31.4,25.5,83.1,None
2024-10-08,Thiruvananthapuram,20.3,26.0,87.8,None
2024-10-09,Thiruvananthapuram,80.7,24.1,92.1,None
2024-10-10,Thiruvananthapuram,16.3,27.7,83.1,None
2024-10-11,Thiruvananthapuram,10.4,25.6,78.2,None
2024-10-12,Thiruvananthapuram,4.3,25.4,89.2,None
2024-10-13,Thiruvananthapuram,38.7,27.4,80.0,None
2024-10-14,Thiruvananthapuram,43.5,28.8,84.0,None
2024-10-15,Thiruvananthapuram,13.4,26.3,75.2,None
2024-10-16,Thiruvananthapuram,33.8,28.5,86.9,None
2024-10-17,Thiruvananthapuram,19.3,26.0,86.1,None
2024-10-18,Thiruvananthapuram,25.2,27.4,87.5,None
2024-10-19,Thiruvananthapuram,3.4,27.7,88.4,None
2024-10-20,Thiruvananthapuram,22.4,24.6,89.3,None
2024-10-21,Thiruvananthapuram,37.8,25.5,87.2,None
2024-10-22,Thiruvananthapuram,18.1,26.8,80.0,None
2024-10-23,Thiruvananthapuram,36.5,28.2,78.4,None
2024-10-24,Thiruvananthapuram,38.2,24.0,87.4,None
2024-10-25,Thiruvananthapuram,19.1,26.1,84.4,None
2024-10-26,Thiruvananthapuram,29.9,26.2,84.1,None
2024-10-27,Thiruvananthapuram,27.9,29.8,84.6,None
2024-10-28,Thiruvananthapuram,55.6,29.0,92.0,None
2024-10-29,Thiruvananthapuram,96.0,25.0,83.0,None
2024-10-30,Thiruvananthapuram,38.3,26.9,88.8,None
2024-10-31,Thiruvananthapuram,48.4,29.9,86.5,None
2024-11-01,Thiruvananthapuram,6.6,25.5,74.8,None
2024-11-02,Thiruvananthapuram,22.1,26.3,89.6,None
2024-11-03,Thiruvananthapuram,11.4,29.7,79.3,None
2024-11-04,Thiruvananthapuram,2.4,25.8,90.2,None
2024-11-05,Thiruvananthapuram,65.7,26.2,80.6,None
2024-11-06,Thiruvananthapuram,86.5,26.7,83.8,None
2024-11-07,Thiruvananthapuram,43.7,24.4,90.5,None
2024-11-08,Thiruvananthapuram,13.2,24.3,84.3,None
2024-11-09,Thiruvananthapuram,28.6,22.9,82.5,None
2024-11-10,Thiruvananthapuram,16.1,32.5,77.8,None
2024-11-11,Thiruvananthapuram,1.3,25.2,89.1,None
2024-11-12,Thiruvananthapuram,6.8,24.2,86.3,None
2024-11-13,Thiruvananthapuram,31.3,24.6,80.3,None
2024-11-14,Thiruvananthapuram,74.4,28.2,74.2,None
2024-11-15,Thiruvananthapuram,17.4,26.8,82.5,None
2024-11-16,Thiruvananthapuram,2.7,28.9,82.3,None
2024-11-17,Thiruvananthapuram,9.5,29.6,97.4,None
2024-11-18,Thiruvananthapuram,46.0,25.5,83.7,None
2024-11-19,Thiruvananthapuram,22.5,27.4,81.9,None
2024-11-20,Thiruvananthapuram,28.6,25.4,85.4,None
2024-11-21,Thiruvananthapuram,28.7,31.0,93.3,None
2024-11-22,Thiruvananthapuram,19.6,26.1,86.9,None
2024-11-23,Thiruvananthapuram,9.3,28.2,77.0,None
2024-11-24,Thiruvananthapuram,48.7,24.9,83.8,None
2024-11-25,Thiruvananthapuram,16.6,28.6,83.4,None
2024-11-26,Thiruvananthapuram,14.9,26.6,86.2,None
2024-11-27,Thiruvananthapuram,38.8,26.7,86.1,None
2024-11-28,Thiruvananthapuram,32.5,28.2,83.5,None
2024-11-29,Thiruvananthapuram,17.2,22.5,83.4,None
2024-11-30,Thiruvananthapuram,42.4,26.7,78.6,None
2024-12-01,Thiruvananthapuram,3.4,26.9,70.3,None
2024-12-02,Thiruvananthapuram,4.1,26.7,57.0,None
2024-12-03,Thiruvananthapuram,2.0,26.8,70.4,None
2024-12-04,Thiruvananthapuram,3.2,28.5,59.8,None
2024-12-05,Thiruvananthapuram,4.8,27.0,71.4,None
2024-12-06,Thiruvananthapuram,4.3,29.1,63.6,None
2024-12-07,Thiruvananthapuram,3.7,29.0,67.7,None
2024-12-08,Thiruvananthapuram,3.3,24.6,73.4,None
2024-12-09,Thiruvananthapuram,4.0,29.4,68.7,None
2024-12-10,Thiruvananthapuram,4.5,29.1,63.6,None
2024-12-11,Thiruvananthapuram,4.5,29.2,64.2,None
2024-12-12,Thiruvananthapuram,0.7,29.5,66.2,None
2024-12-13,Thiruvananthapuram,1.8,30.9,64.5,None
2024-12-14,Thiruvananthapuram,1.0,29.0,60.7,None
2024-12-15,Thiruvananthapuram,3.2,27.5,60.9,None
2024-12-16,Thiruvananthapuram,0.9,24.1,74.4,None
2024-12-17,Thiruvananthapuram,4.2,27.2,64.0,None
2024-12-18,Thiruvananthapuram,4.7,29.0,71.2,None
2024-12-19,Thiruvananthapuram,2.9,31.5,62.3,None
2024-12-20,Thiruvananthapuram,1.8,31.1,62.7,None
2024-12-21,Thiruvananthapuram,2.9,28.6,63.0,None
2024-12-22,Thiruvananthapuram,1.7,26.3,71.8,None
2024-12-23,Thiruvananthapuram,4.1,23.6,58.9,None
2024-12-24,Thiruvananthapuram,1.9,30.1,71.0,None
2024-12-25,Thiruvananthapuram,1.5,28.6,63.9,None
2024-12-26,Thiruvananthapuram,0.2,26.8,67.5,None
2024-12-27,Thiruvananthapuram,3.5,25.7,69.5,None
2024-12-28,Thiruvananthapuram,1.8,26.8,65.2,None
2024-12-29,Thiruvananthapuram,2.8,27.6,60.8,None
2024-12-30,Thiruvananthapuram,3.8,29.4,60.8,None
2024-12-31,Thiruvananthapuram,1.1,29.4,66.7,None
2025-01-01,Thiruvananthapuram,0.1,28.4,61.5,None
2025-01-02,Thiruvananthapuram,1.6,29.1,63.5,None
2025-01-03,Thiruvananthapuram,0.1,30.5,60.5,None
2025-01-04,Thiruvananthapuram,2.4,31.6,67.1,None
2025-01-05,Thiruvananthapuram,1.4,27.6,69.1,None
2025-01-06,Thiruvananthapuram,1.6,30.0,70.6,None
2025-01-07,Thiruvananthapuram,1.7,26.4,67.5,None
2025-01-08,Thiruvananthapuram,4.1,25.7,58.6,None
2025-01-09,Thiruvananthapuram,3.3,27.7,66.8,None
2025-01-10,Thiruvananthapuram,1.9,26.7,69.9,None
2025-01-11,Thiruvananthapuram,0.8,25.5,67.5,None
2025-01-12,Thiruvananthapuram,3.8,28.5,54.8,None
2025-01-13,Thiruvananthapuram,0.8,27.1,63.4,None
2025-01-14,Thiruvananthapuram,2.3,27.4,63.8,None
2025-01-15,Thiruvananthapuram,3.5,26.5,66.5,None
2025-01-16,Thiruvananthapuram,4.5,26.2,67.0,None
2025-01-17,Thiruvananthapuram,1.0,28.4,63.4,None
2025-01-18,Thiruvananthapuram,1.4,30.1,66.1,None
2025-01-19,Thiruvananthapuram,0.4,26.5,69.0,None
2025-01-20,Thiruvananthapuram,4.9,33.0,67.5,None
2025-01-21,Thiruvananthapuram,2.1,27.8,57.2,None
2025-01-22,Thiruvananthapuram,4.3,26.0,60.1,None
2025-01-23,Thiruvananthapuram,4.0,26.4,61.1,None
2025-01-24,Thiruvananthapuram,2.6,26.7,64.2,None
2025-01-25,Thiruvananthapuram,0.1,24.1,58.8,None
2025-01-26,Thiruvananthapuram,1.3,27.0,49.3,None
2025-01-27,Thiruvananthapuram,3.3,26.1,63.6,None
2025-01-28,Thiruvananthapuram,0.2,28.1,64.1,None
2025-01-29,Thiruvananthapuram,1.3,31.9,63.3,None
2025-01-30,Thiruvananthapuram,2.4,27.5,67.7,None
2025-01-31,Thiruvananthapuram,3.8,25.6,68.8,None
2025-02-01,Thiruvananthapuram,3.4,28.0,64.4,None
2025-02-02,Thiruvananthapuram,1.1,29.8,72.2,None
2025-02-03,Thiruvananthapuram,2.7,27.2,63.4,None
2025-02-04,Thiruvananthapuram,2.4,22.6,66.2,None
2025-02-05,Thiruvananthapuram,0.4,30.8,69.7,None
2025-02-06,Thiruvananthapuram,3.7,29.5,66.2,None
2025-02-07,Thiruvananthapuram,3.9,27.0,58.9,None
2025-02-08,Thiruvananthapuram,0.8,25.7,61.0,None
2025-02-09,Thiruvananthapuram,1.8,27.3,62.5,None
2025-02-10,Thiruvananthapuram,3.1,30.6,64.4,None
2025-02-11,Thiruvananthapuram,4.5,27.3,62.3,None
2025-02-12,Thiruvananthapuram,0.5,28.3,60.8,None
2025-02-13,Thiruvananthapuram,4.0,27.4,64.0,None
2025-02-14,Thiruvananthapuram,0.2,25.2,57.3,None
2025-02-15,Thiruvananthapuram,0.8,31.5,63.5,None
2025-02-16,Thiruvananthapuram,3.3,28.0,68.5,None
2025-02-17,Thiruvananthapuram,4.6,27.7,60.9,None
2025-02-18,Thiruvananthapuram,0.2,31.0,72.2,None
2025-02-19,Thiruvananthapuram,0.3,24.6,65.8,None
2025-02-20,Thiruvananthapuram,2.1,23.7,58.8,None
2025-02-21,Thiruvananthapuram,3.9,26.2,74.3,None
2025-02-22,Thiruvananthapuram,1.3,28.0,61.5,None
2025-02-23,Thiruvananthapuram,3.8,29.6,64.0,None
2025-02-24,Thiruvananthapuram,1.0,30.3,56.5,None
2025-02-25,Thiruvananthapuram,2.3,30.5,69.8,None
2025-02-26,Thiruvananthapuram,0.1,24.3,61.6,None
2025-02-27,Thiruvananthapuram,3.2,30.4,67.7,None
2025-02-28,Thiruvananthapuram,4.8,27.2,63.5,None
2025-03-01,Thiruvananthapuram,1.6,39.6,83.6,Heatwave
2025-03-02,Thiruvananthapuram,7.4,33.0,66.8,None
2025-03-03,Thiruvananthapuram,5.4,35.8,75.8,None
2025-03-04,Thiruvananthapuram,4.4,32.3,63.1,None
2025-03-05,Thiruvananthapuram,9.1,36.4,83.2,None
2025-03-06,Thiruvananthapuram,0.2,31.1,65.9,None
2025-03-07,Thiruvananthapuram,9.5,33.5,70.2,None
2025-03-08,Thiruvananthapuram,8.6,40.3,57.9,Heatwave
2025-03-09,Thiruvananthapuram,4.5,33.7,66.8,None
2025-03-10,Thiruvananthapuram,0.7,38.3,73.7,Heatwave
2025-03-11,Thiruvananthapuram,2.1,28.4,79.8,None
2025-03-12,Thiruvananthapuram,0.1,28.0,89.3,None
2025-03-13,Thiruvananthapuram,2.4,35.7,74.5,None
2025-03-14,Thiruvananthapuram,9.8,33.6,76.6,None
2025-03-15,Thiruvananthapuram,8.5,33.1,56.4,None
2025-03-16,Thiruvananthapuram,0.3,31.1,58.0,None
2025-03-17,Thiruvananthapuram,2.2,39.2,53.4,Heatwave
2025-03-18,Thiruvananthapuram,8.0,33.6,68.7,None
2025-03-19,Thiruvananthapuram,8.9,33.1,81.2,None
2025-03-20,Thiruvananthapuram,2.5,31.0,65.8,None
2025-03-21,Thiruvananthapuram,2.8,37.8,67.2,Heatwave
2025-03-22,Thiruvananthapuram,8.8,31.1,64.9,None
2025-03-23,Thiruvananthapuram,1.0,33.1,65.9,None
2025-03-24,Thiruvananthapuram,4.0,29.6,56.9,None
2025-03-25,Thiruvananthapuram,8.9,36.3,88.2,None
2025-03-26,Thiruvananthapuram,4.5,24.4,60.7,None
2025-03-27,Thiruvananthapuram,0.5,36.9,75.9,None
2025-03-28,Thiruvananthapuram,6.8,33.8,82.5,None
2025-03-29,Thiruvananthapuram,6.5,38.7,55.0,Heatwave
2025-03-30,Thiruvananthapuram,1.0,38.5,58.7,Heatwave
2025-03-31,Thiruvananthapuram,5.7,32.9,58.2,None
2025-04-01,Thiruvananthapuram,7.0,35.3,77.3,None
2025-04-02,Thiruvananthapuram,2.2,35.0,57.5,None
2025-04-03,Thiruvananthapuram,2.2,36.6,73.0,None
2025-04-04,Thiruvananthapuram,4.1,33.1,73.5,None
2025-04-05,Thiruvananthapuram,6.4,33.5,80.8,None
2025-04-06,Thiruvananthapuram,1.2,30.3,66.5,None
2025-04-07,Thiruvananthapuram,7.3,33.1,85.5,None
2025-04-08,Thiruvananthapuram,2.1,33.5,79.1,None
2025-04-09,Thiruvananthapuram,2.5,35.1,93.8,None
2025-04-10,Thiruvananthapuram,0.9,35.3,77.6,None
2025-04-11,Thiruvananthapuram,5.6,32.8,62.8,None
2025-04-12,Thiruvananthapuram,3.6,35.3,73.6,None
2025-04-13,Thiruvananthapuram,7.5,43.0,74.8,Heatwave
2025-04-14,Thiruvananthapuram,3.6,34.9,68.5,None
2025-04-15,Thiruvananthapuram,2.5,36.0,65.1,None
2025-04-16,Thiruvananthapuram,1.0,35.2,61.8,None
2025-04-17,Thiruvananthapuram,7.4,38.9,50.5,Heatwave
2025-04-18,Thiruvananthapuram,9.0,35.8,60.2,None
2025-04-19,Thiruvananthapuram,8.4,32.3,69.9,None
2025-04-20,Thiruvananthapuram,7.8,38.6,82.0,Heatwave
2025-04-21,Thiruvananthapuram,8.7,33.3,59.0,None
2025-04-22,Thiruvananthapuram,0.6,35.1,69.7,None
2025-04-23,Thiruvananthapuram,2.8,31.3,73.4,None
2025-04-24,Thiruvananthapuram,9.8,40.0,83.7,Heatwave
2025-04-25,Thiruvananthapuram,9.6,36.6,84.4,None
2025-04-26,Thiruvananthapuram,4.3,31.5,87.6,None
2025-04-27,Thiruvananthapuram,8.2,34.8,75.4,None
2025-04-28,Thiruvananthapuram,4.3,33.3,83.5,None
2025-04-29,Thiruvananthapuram,4.8,30.4,61.3,None
2025-04-30,Thiruvananthapuram,5.0,34.3,67.6,None
2025-05-01,Thiruvananthapuram,6.2,35.3,61.0,None
2025-05-02,Thiruvananthapuram,5.3,38.1,73.0,Heatwave
2025-05-03,Thiruvananthapuram,9.5,34.7,62.0,None
2025-05-04,Thiruvananthapuram,1.7,38.5,48.5,Heatwave
2025-05-05,Thiruvananthapuram,6.8,31.2,49.0,None
2025-05-06,Thiruvananthapuram,5.3,34.6,49.3,None
2025-05-07,Thiruvananthapuram,5.2,36.0,88.7,None
2025-05-08,Thiruvananthapuram,6.1,33.6,89.2,None
2025-05-09,Thiruvananthapuram,10.0,40.4,60.0,Heatwave
2025-05-10,Thiruvananthapuram,4.6,32.1,74.5,None
2025-05-11,Thiruvananthapuram,1.5,33.1,77.7,None
2025-05-12,Thiruvananthapuram,4.0,31.5,72.1,None
2025-05-13,Thiruvananthapuram,4.8,37.2,77.3,Heatwave
2025-05-14,Thiruvananthapuram,9.8,36.7,66.8,None
2025-05-15,Thiruvananthapuram,9.5,34.0,53.3,None
2025-05-16,Thiruvananthapuram,8.5,36.1,50.5,None
2025-05-17,Thiruvananthapuram,4.5,36.1,58.9,None
2025-05-18,Thiruvananthapuram,9.6,35.1,61.4,None
2025-05-19,Thiruvananthapuram,9.0,36.6,81.6,None
2025-05-20,Thiruvananthapuram,3.8,30.6,62.6,None
2025-05-21,Thiruvananthapuram,9.5,35.3,95.7,None
2025-05-22,Thiruvananthapuram,8.3,29.4,73.0,None
2025-05-23,Thiruvananthapuram,4.6,34.4,76.3,None
2025-05-24,Thiruvananthapuram,7.5,34.2,68.9,None
2025-05-25,Thiruvananthapuram,5.5,32.3,75.8,None
2025-05-26,Thiruvananthapuram,1.9,35.2,83.1,None
2025-05-27,Thiruvananthapuram,1.8,33.2,70.2,None
2025-05-28,Thiruvananthapuram,6.5,32.8,72.8,None
2025-05-29,Thiruvananthapuram,6.5,32.9,58.3,None
2025-05-30,Thiruvananthapuram,6.0,36.1,83.0,None
2025-05-31,Thiruvananthapuram,7.6,31.0,72.9,None
2025-06-01,Thiruvananthapuram,41.7,25.7,94.6,None
2025-06-02,Thiruvananthapuram,10.2,22.9,97.4,None
2025-06-03,Thiruvananthapuram,71.3,26.3,95.9,None
2025-06-04,Thiruvananthapuram,59.3,27.6,90.9,None
2025-06-05,Thiruvananthapuram,75.1,25.9,84.7,None
2025-06-06,Thiruvananthapuram,13.0,27.7,87.0,None
2025-06-07,Thiruvananthapuram,21.1,25.7,88.7,None
2025-06-08,Thiruvananthapuram,35.9,25.9,88.4,None
2025-06-09,Thiruvananthapuram,52.6,27.2,90.4,None
2025-06-10,Thiruvananthapuram,29.6,22.6,97.6,None
2025-06-11,Thiruvananthapuram,24.5,27.3,90.9,None
2025-06-12,Thiruvananthapuram,24.2,25.3,85.4,None
2025-06-13,Thiruvananthapuram,17.9,24.3,93.5,None
2025-06-14,Thiruvananthapuram,20.2,23.9,88.2,None
2025-06-15,Thiruvananthapuram,137.1,26.3,89.8,None
2025-06-16,Thiruvananthapuram,22.4,24.1,88.8,None
2025-06-17,Thiruvananthapuram,70.3,24.1,88.9,None
2025-06-18,Thiruvananthapuram,47.0,27.1,96.6,None
2025-06-19,Thiruvananthapuram,11.8,27.9,91.0,None
2025-06-20,Thiruvananthapuram,25.0,25.0,89.0,None
2025-06-21,Thiruvananthapuram,99.2,28.6,86.1,None
2025-06-22,Thiruvananthapuram,51.2,24.4,96.4,None
2025-06-23,Thiruvananthapuram,21.3,25.8,94.9,None
2025-06-24,Thiruvananthapuram,13.7,28.7,89.9,None
2025-06-25,Thiruvananthapuram,47.0,26.2,91.6,None
2025-06-26,Thiruvananthapuram,45.2,24.3,82.6,None
2025-06-27,Thiruvananthapuram,32.5,26.2,90.4,None
